location,image_description,text,translated_text,id
Top,Text in Gujarati on a yellow background.,"મેં બચપણમાં જાંબુના ઝાડ
નીચે ગુલાબનો છોડ રોપી
દીધો..","When I was a child, I planted a rose plant under a jamun tree.",Gujarati_image_1382.jpg
Middle,Text in Gujarati on a yellow background.,"એટલે બંને ભેગા થઈને મને
ગુલાબ જાંબુ આપે.",So both of them together gave me gulab jamun.,Gujarati_image_1382.jpg
Bottom,Text and emojis in Gujarati on a yellow background.,"બચપણ થી સમજદાર
છું..પણ સાલું કોઈ માનતું નથી.","I am wise from childhood..but alas, no one believes it.",Gujarati_image_1382.jpg
Bottom,Three laughing emojis with tongues sticking out and text in Gujarati.,Adultગુજરાતી😂,AdultGujarati😂,Gujarati_image_1382.jpg
1,A meme with Gujarati text on a green background.,"ખબર નહિ મોબાઈલ ફોન માં એવા તો ક્યા ક્યા વિટામિન છે, કે થોડી વાર મોબાઈલ ના ચલાઈએ તો સાલું શરીર માં કમજોરી આઈ જાય છે.😂","Don't know what vitamins are in the mobile phone, that if you don't use the mobile for a while, your body feels weak. 😂",Gujarati_image_1355.jpg
Top left,"A man shouting, with text above his head.",આવશે તો,"If it comes,",Gujarati_image_933.jpg
Middle left,"A man shouting, with text below his head.",ભાજપ જ,It will be BJP,Gujarati_image_933.jpg
Top middle,"A man shouting, with text above his head.",આવશે તો,"If it comes,",Gujarati_image_933.jpg
Middle middle,"A man shouting, with text below his head.",કોંગ્રેસ જ,It will be Congress,Gujarati_image_933.jpg
Top right,"A man smiling with a large brain, with text above his head.",વરસાદ પડે તો સારું,It would be good if it rains,Gujarati_image_933.jpg
Middle right,"A man smiling with a large brain, with text below his head.",હવે ગરમી સહન નથી થતી,Now I can't bear the heat,Gujarati_image_933.jpg
Top,"Text in Gujarati reads: 'After falling in the rain, what comes when urinating... hahaha..'","વરસાદમાં પલડ્યા બાદ
મુતરતી વખતે જે ધુજારી
આવે.........
આહાહા..","After falling in the rain,
What comes when urinating...
Hahaha..",Gujarati_image_927.jpg
Bottom,"Text in Gujarati reads: 'Such fun, even if it costs a million rupees, it doesn't matter.' Followed by multiple laughing emojis.","એવી મોજ તો લાખ
રૂપિયા દયો તોય ન આવે
હો...","Such fun, even if you give a million rupees,
It won't come.
Oh...",Gujarati_image_927.jpg
Top,"A person sleeping or resting on a wooden bench, with text overlayed on the image.",ભારતીય ક્રિકેટ ટીમ ના ફેન્સ,Fans of the Indian cricket team,Gujarati_image_1341.jpg
Bottom left,A watermark or text in Gujarati on the lower left side of the image.,ગુજરાત 7,Gujarat 7,Gujarati_image_1341.jpg
Bottom right,"Text in Gujarati on the lower right side of the image, possibly a name or caption.",જસપ્રીત બુમરાહ,Jasprit Bumrah,Gujarati_image_1341.jpg
Top,The text is in Gujarati on a dark blue background. There are two laughing emojis below the text.,ખુશ રહેવાનો એક જ મંત્ર:,There is only one mantra to stay happy:,Gujarati_image_1427.jpg
Middle,The text is in Gujarati and appears to be a chant. It is below the first line of text and above the emojis.,ૐ ધગનોરાય નમઃ,Om Dhagnoray Namah,Gujarati_image_1427.jpg
Bottom,Two laughing emojis are displayed on a dark blue background.,,,Gujarati_image_1427.jpg
Top Text,Text in Gujarati discussing a woman urinating.,ઉંભા રહી પેશાબ કરતા,Standing and urinating,Gujarati_image_502.jpg
Middle Text,Text in Gujarati about a woman screaming from above.,"ઉપર થી એક બેને બૂમ
પાડી ""ભીંત છે દેખાતું નથી""","From above, a sister screamed ""There's a wall, can't you see?""",Gujarati_image_502.jpg
Bottom Text,"Text in Gujarati about a brother asking a question after the incident, accompanied by angry emojis.","એ ભાઈ થોડા પાછળ
ખસયા અને પૂછ્યું "" હવે
દેખાય છે""?","That brother moved back a little and asked ""Now do you see?""?",Gujarati_image_502.jpg
Top,Text in Gujarati on a white background with a blurry flower in the bottom right corner.,"કંઇ બોલુ છુ તો કહે છે
કે ""છેડે"" છે મને,","If I say anything, they say
that they ""tease"" me,",Gujarati_image_8.jpg
Middle,Text in Gujarati on a white background with a blurry flower in the bottom right corner.,"અને જો કંઇ ના બોલુ
તો કહે છે ""તરછોડે""
છે મને..","And if I don't say anything,
they say they ""abandon"" me..",Gujarati_image_8.jpg
Bottom,A blue icon resembling a rolled-up scroll next to text in Gujarati on a white background with a blurry flower in the bottom right corner.,Online મુશાયરો,Online Mushayaro,Gujarati_image_8.jpg
Top,"The image shows a black and white portrait of a man in a suit. He has his index finger to his lips, signaling for silence. The text at the top of the image says 'Videshi Gamfiyo'.",વિદેશીગામફિયો,Foreign Gamfiyo,Gujarati_image_1180.jpg
Bottom,"The text in the bottom part of the image reads 'If I say anything, there will be a dispute.' followed by two emojis: one of a person with a finger to their lips and another of a fist.","હું કાંઈક બોલીશ તો વિવાદ
થય જાહે
🤫 ✊","If I say anything, there will be a dispute
It will happen
🤫 ✊",Gujarati_image_1180.jpg
Top,Text on a green background. The text is in Gujarati.,"જો લાજ અને શરમ
સ્ત્રીના ગ્વેરાત છે,","If modesty and shame are a woman's jewelry,",Gujarati_image_1157.jpg
Middle,Text on a green background. The text is in Gujarati.,"તો ઠરકીપન અને
ગાઢો માણસ ની
શેરવાની.",then flirtatiousness and a rude person's swagger.,Gujarati_image_1157.jpg
Bottom,The word 'AdultGujarati' with a winking emoji with tongue sticking out is at the bottom.,Adultગુજરાતી 😜,AdultGujarati 😜,Gujarati_image_1157.jpg
Top,"Text in Gujarati with smiley emojis, about a girl talking on WhatsApp.","એક વાર બે છોકરી WhatsApp પર વાતુ કરતા
હતા,","Once two girls were talking on WhatsApp,
",Gujarati_image_10.jpg
Middle,"Text in Gujarati with smiley emojis, where a girl says 'Chal bye' and the mother scolds.","એટલામાં છોકરી કહે ""ચલ બાય"" mummy બુમો પાડે
છે..","In the meantime, the girl says 'Chal bye', mummy shouts.
",Gujarati_image_10.jpg
Bottom,"Text in Gujarati with emojis showing a boy talking to his father, then getting blocked. Emojis of happy faces are shown.","છોકરો.: તારા pappa ને કેને હળવુ હળવુ કરે😂🙂🙃
Blocked થઈ ગયો લોકો...","Boy.: To your father, who is hugging you lightly 😂🙂🙃
Got blocked, people...",Gujarati_image_10.jpg
Top,"Text in Gujarati, referring to math teacher and students.",ગણિતની ટીયર છોકરીઓ ને..,Math teacher girls to..,Gujarati_image_1625.jpg
Middle Top,"Text in Gujarati with an emoji, possibly a username.",ADULTગુજરાતી,ADULTGUJARATI,Gujarati_image_1625.jpg
Middle,Question in Gujarati about numbers.,:જો તમે 2 માં 1 નાંખો તો શું થાય?,"If you put 1 in 2, what happens?",Gujarati_image_1625.jpg
Middle Bottom,Answer in Gujarati from a girl to the teacher.,"છોકરી: મિસ, એતો તમે જ નખાવી શકો બાકી અમારી તો એક માં જ હાલત બગડી જાય છે,","Girl: Miss, only you can make it happen, otherwise in one itself, our condition gets spoiled,",Gujarati_image_1625.jpg
Bottom,"Teacher's response in Gujarati with emojis, involving math.",ટીયર: ઓ હવસી ની ઓલાદ 1 માં 2 નાંખો તો 3 થાય.😂🤣,"Teacher: Oh descendant of lust, if you put 2 in 1, it becomes 3. 😂🤣",Gujarati_image_1625.jpg
Top,smiley face with question mark and worried expression,તમારી Girlfriend નો મૂડ,Your Girlfriend's mood,Gujarati_image_462.jpg
Top middle,,જાણવા માટે પહેલા ૧ દબાવો..,"To know, press 1 first..",Gujarati_image_462.jpg
Middle,Emojis with hearts for eyes,મૂડ સારો હોય તો ૨ય,"If the mood is good, then 2y",Gujarati_image_462.jpg
Middle bottom,"Emojis showing a wink, laughter, and laughter",દબાવો..,Press..,Gujarati_image_462.jpg
Bottom,Smiling face with eyes closed and a sideways smirk,"""કવિ નો સગો ભત્રીજો""","""Poet's own nephew""",Gujarati_image_462.jpg
image,"A anthropomorphic wolf character is depicted sitting in a relaxed yet pensive pose. The character is leaning against a stone structure, with a rifle lying on the ground next to it. The background suggests a dramatic sky with warm, earthy tones. White text is superimposed on the image.",મારી અંદર આટલી બધી સહનશક્તિ આવે છે ક્યાંથી,Where does all this tolerance come from within me?,Gujarati_image_310.jpg
